index,id,artist,asciiName,availability,boosterTypes,borderColor,colorIdentity,colors,faceName,finishes,flavorText,frameEffects,frameVersion,hasFoil,hasNonFoil,isFullArt,isFunny,isPromo,isReprint,isTextless,keywords,language,layout,manaCost,mcmId,mtgArenaId,mtgjsonV4Id,multiverseId,name,number,originalText,originalType,otherFaceIds,power,promoTypes,reverseRelated,scryfallId,scryfallIllustrationId,scryfallOracleId,securityStamp,setCode,side,signature,subtypes,supertypes,tcgplayerProductId,text,toughness,type,types,uuid,watermark
1198,1199,Raoul Vitale,,paper,,borderless,,,Darkmoss Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,e0d26570-cda5-5669-abd2-13e78a72e66b,,Darkmoss Bridge // Darkmoss Bridge,72s,,,36df2b98-29a5-5e4f-b6c9-6288a510dcb2,,stamped,,65dc6201-8106-44a8-8f3b-3f1d858c9e8c,,4598f83d-3670-4a5f-ad88-06bfc4225e92,,AMH2,b,Raoul Vitale,,,,,,Card,Card,0297662a-4902-5515-a777-4401e564e974,
1199,1200,Raoul Vitale,,paper,,borderless,,,Drossforge Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,f13733b4-8594-59ee-9c74-29db36684523,,Drossforge Bridge // Drossforge Bridge,73,,,8c70955f-a299-5806-817e-6d31f5473a11,,,,e394d656-b7ed-4d94-85a5-16e2c7ff6e04,bb4173fd-230f-4c31-ab32-25ccc37ad2fd,4ec85970-6c8a-4978-b96e-9763f0858ff3,,AMH2,a,Raoul Vitale,,,,,,Card,Card,95093ac3-f7ed-5600-aba5-35026626c13c,
1200,1201,Raoul Vitale,,paper,,borderless,,,Drossforge Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,0947960d-c826-5fb4-9c04-9819fa2d4c9c,,Drossforge Bridge // Drossforge Bridge,73,,,95093ac3-f7ed-5600-aba5-35026626c13c,,,,e394d656-b7ed-4d94-85a5-16e2c7ff6e04,7f211613-de94-4ead-9357-942bacad5465,4ec85970-6c8a-4978-b96e-9763f0858ff3,,AMH2,b,Raoul Vitale,,,,,,Card,Card,8c70955f-a299-5806-817e-6d31f5473a11,
1201,1202,Raoul Vitale,,paper,,borderless,,,Drossforge Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,ccca318c-8bdc-59c7-81eb-b14ef40b35e3,,Drossforge Bridge // Drossforge Bridge,73s,,,a48ba7e7-efe7-5d48-96f6-69689dad78be,,stamped,,453db9de-7997-4aa4-b75d-eb9c862965ce,bb4173fd-230f-4c31-ab32-25ccc37ad2fd,4ec85970-6c8a-4978-b96e-9763f0858ff3,,AMH2,a,Raoul Vitale,,,,,,Card,Card,077a69c7-e541-5040-ac12-2dffa23e9fa5,
1202,1203,Raoul Vitale,,paper,,borderless,,,Drossforge Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,29d59f26-877e-5ce2-a2f1-e700c7c7bac8,,Drossforge Bridge // Drossforge Bridge,73s,,,077a69c7-e541-5040-ac12-2dffa23e9fa5,,stamped,,453db9de-7997-4aa4-b75d-eb9c862965ce,,4ec85970-6c8a-4978-b96e-9763f0858ff3,,AMH2,b,Raoul Vitale,,,,,,Card,Card,a48ba7e7-efe7-5d48-96f6-69689dad78be,
1203,1204,Aaron Miller,,paper,,borderless,,,Goldmire Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,80540680-2eb4-5742-90d0-de57e671e56f,,Goldmire Bridge // Goldmire Bridge,74,,,17270f72-b704-583e-93d7-257cf0177bc0,,,,73109f37-215a-4c65-a191-a72a1cf57cb4,e231ce7e-2cf4-4681-b494-f198c4a8218f,a8a4b182-e939-4b78-b52d-94425cac7804,,AMH2,a,Aaron Miller,,,,,,Card,Card,1c3d5504-6e93-5d91-ac06-35aa66f652fd,
1204,1205,Aaron Miller,,paper,,borderless,,,Goldmire Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,d83de524-a9f9-51d5-9984-377c9358121d,,Goldmire Bridge // Goldmire Bridge,74,,,1c3d5504-6e93-5d91-ac06-35aa66f652fd,,,,73109f37-215a-4c65-a191-a72a1cf57cb4,c3c89b4f-2053-407a-831b-588632b86c91,a8a4b182-e939-4b78-b52d-94425cac7804,,AMH2,b,Aaron Miller,,,,,,Card,Card,17270f72-b704-583e-93d7-257cf0177bc0,
1205,1206,Aaron Miller,,paper,,borderless,,,Goldmire Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,5b9ba38c-5f64-58c8-825f-04b1ab18b9bb,,Goldmire Bridge // Goldmire Bridge,74s,,,c21fb16b-c18a-5269-9040-caa0c3b8012c,,stamped,,cd07ee38-0b34-4bd7-9f8a-9af9384f6631,e231ce7e-2cf4-4681-b494-f198c4a8218f,a8a4b182-e939-4b78-b52d-94425cac7804,,AMH2,a,Aaron Miller,,,,,,Card,Card,baededbe-190b-54f1-a8bc-15f7d0273f67,
1206,1207,Aaron Miller,,paper,,borderless,,,Goldmire Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,2f3735e7-da56-5634-b575-e5a6dd37ec10,,Goldmire Bridge // Goldmire Bridge,74s,,,baededbe-190b-54f1-a8bc-15f7d0273f67,,stamped,,cd07ee38-0b34-4bd7-9f8a-9af9384f6631,,a8a4b182-e939-4b78-b52d-94425cac7804,,AMH2,b,Aaron Miller,,,,,,Card,Card,c21fb16b-c18a-5269-9040-caa0c3b8012c,
1207,1208,Mathias Kollros,,paper,,borderless,,,Mistvault Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,b3cfccc0-68da-55a9-bdd4-a0bb09d1461f,,Mistvault Bridge // Mistvault Bridge,75,,,8c1636d4-99f3-59df-9f72-20db120a102e,,,,0f8f73a1-a888-48fc-b4ba-0d87c9af389e,4f0ab037-f6d3-436d-85a5-44c839c23218,6032f5e6-35e6-4dee-9d91-e52ea5c66f95,,AMH2,a,Mathias Kollros,,,,,,Card,Card,68b592e2-ab8d-5698-81c9-7d5a75a7a67f,
1208,1209,Mathias Kollros,,paper,,borderless,,,Mistvault Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,c083b054-fb88-5ded-852d-7f8f5df5acf2,,Mistvault Bridge // Mistvault Bridge,75,,,68b592e2-ab8d-5698-81c9-7d5a75a7a67f,,,,0f8f73a1-a888-48fc-b4ba-0d87c9af389e,66ebe6a4-e6f5-4b03-aa68-5c360ee84adc,6032f5e6-35e6-4dee-9d91-e52ea5c66f95,,AMH2,b,Mathias Kollros,,,,,,Card,Card,8c1636d4-99f3-59df-9f72-20db120a102e,
1209,1210,Mathias Kollros,,paper,,borderless,,,Mistvault Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,4ce32f33-8725-51a3-8d1b-1ec2c9e6478a,,Mistvault Bridge // Mistvault Bridge,75s,,,7dfa7ed0-5d04-53b8-bd48-4c02d196ee67,,stamped,,3fc9807e-9e97-4a93-a797-0de8cee73f3b,4f0ab037-f6d3-436d-85a5-44c839c23218,6032f5e6-35e6-4dee-9d91-e52ea5c66f95,,AMH2,a,Mathias Kollros,,,,,,Card,Card,d05970ae-ce1a-5ff7-bc49-be66b68d5311,
1210,1211,Mathias Kollros,,paper,,borderless,,,Mistvault Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,9d8f0fac-1e01-59d2-a49f-99f7c188bb4f,,Mistvault Bridge // Mistvault Bridge,75s,,,d05970ae-ce1a-5ff7-bc49-be66b68d5311,,stamped,,3fc9807e-9e97-4a93-a797-0de8cee73f3b,,6032f5e6-35e6-4dee-9d91-e52ea5c66f95,,AMH2,b,Mathias Kollros,,,,,,Card,Card,7dfa7ed0-5d04-53b8-bd48-4c02d196ee67,
1211,1212,Rob Alexander,,paper,,borderless,,,Razortide Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,64354efe-493e-52d1-ab66-85fceb2f7aa9,,Razortide Bridge // Razortide Bridge,76,,,78d7a27f-059b-573f-96d4-9ba7d6d3502d,,,,b3666556-aacf-4038-9258-771a8c853084,82b80d0c-cb64-4886-8c1f-9a907dfb27a5,49dde070-c52d-457b-8794-5bc75c604677,,AMH2,a,Rob Alexander,,,,,,Card,Card,c5b966f9-ec8b-511d-8b33-ebc1fa754090,
1212,1213,Rob Alexander,,paper,,borderless,,,Razortide Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,21578dd0-358e-5f38-bb25-edea57a6ae53,,Razortide Bridge // Razortide Bridge,76,,,c5b966f9-ec8b-511d-8b33-ebc1fa754090,,,,b3666556-aacf-4038-9258-771a8c853084,0c7aad87-f457-4bf6-bf01-adadd9386670,49dde070-c52d-457b-8794-5bc75c604677,,AMH2,b,Rob Alexander,,,,,,Card,Card,78d7a27f-059b-573f-96d4-9ba7d6d3502d,
1213,1214,Rob Alexander,,paper,,borderless,,,Razortide Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,df39084c-e097-5231-9877-e39c43e20b36,,Razortide Bridge // Razortide Bridge,76s,,,c9a8785b-de46-5512-a0e9-0c989a088316,,stamped,,ee35029b-fae5-452a-92a9-4e98ab9d2fcf,82b80d0c-cb64-4886-8c1f-9a907dfb27a5,49dde070-c52d-457b-8794-5bc75c604677,,AMH2,a,Rob Alexander,,,,,,Card,Card,60ab83bb-e649-5f3d-bdb7-6ae5f7637626,
1214,1215,Rob Alexander,,paper,,borderless,,,Razortide Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,b4f26e00-64a7-56bb-8425-c1654253feb7,,Razortide Bridge // Razortide Bridge,76s,,,60ab83bb-e649-5f3d-bdb7-6ae5f7637626,,stamped,,ee35029b-fae5-452a-92a9-4e98ab9d2fcf,,49dde070-c52d-457b-8794-5bc75c604677,,AMH2,b,Rob Alexander,,,,,,Card,Card,c9a8785b-de46-5512-a0e9-0c989a088316,
1215,1216,Craig J Spearing,,paper,,borderless,,,Rustvale Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,4a09f62f-1270-52cb-9f7c-9c982c5ba25f,,Rustvale Bridge // Rustvale Bridge,77,,,465dd936-ce62-56c0-9310-2ce1c2457ae6,,,,f34ff1a6-bc68-4eb3-bd5b-8e2187c0a6d2,57d05bac-24ce-4516-b685-0502a975ba56,4011837f-d9a2-4dcf-ad44-ab6a95fa9fe8,,AMH2,a,Craig J Spearing,,,,,,Card,Card,98f15a02-bd55-5226-a5a9-d4db977ee707,
1216,1217,Craig J Spearing,,paper,,borderless,,,Rustvale Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,102bdbf3-e4b1-5b16-9cb9-3f9e7194f98e,,Rustvale Bridge // Rustvale Bridge,77,,,98f15a02-bd55-5226-a5a9-d4db977ee707,,,,f34ff1a6-bc68-4eb3-bd5b-8e2187c0a6d2,c19c7d66-8b21-4275-9a6c-45d63648deab,4011837f-d9a2-4dcf-ad44-ab6a95fa9fe8,,AMH2,b,Craig J Spearing,,,,,,Card,Card,465dd936-ce62-56c0-9310-2ce1c2457ae6,
1217,1218,Craig J Spearing,,paper,,borderless,,,Rustvale Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,a243807f-8468-5a38-a48a-45a9893466f5,,Rustvale Bridge // Rustvale Bridge,77s,,,c338341c-c2f6-575c-95a3-bc388b2291ed,,stamped,,cc5c3c55-0ff7-4d8e-ac94-c4ca282ef0e7,57d05bac-24ce-4516-b685-0502a975ba56,4011837f-d9a2-4dcf-ad44-ab6a95fa9fe8,,AMH2,a,Craig J Spearing,,,,,,Card,Card,59cc14af-4a62-51b2-b1ef-fd2a0dff430a,
1218,1219,Craig J Spearing,,paper,,borderless,,,Rustvale Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,8d634435-a406-5748-ae21-27d82018f7ef,,Rustvale Bridge // Rustvale Bridge,77s,,,59cc14af-4a62-51b2-b1ef-fd2a0dff430a,,stamped,,cc5c3c55-0ff7-4d8e-ac94-c4ca282ef0e7,,4011837f-d9a2-4dcf-ad44-ab6a95fa9fe8,,AMH2,b,Craig J Spearing,,,,,,Card,Card,c338341c-c2f6-575c-95a3-bc388b2291ed,
1219,1220,Joseph Meehan,,paper,,borderless,,,Silverbluff Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,49ef2dd7-6675-50d7-997d-dc75ab3ebabf,,Silverbluff Bridge // Silverbluff Bridge,78,,,e9d7c15b-0122-57db-b10d-12eb01a33b60,,,,5aa699be-da30-4852-8b16-a23c7443d556,efac9a8c-cca8-4d86-99e3-114fbfd5e816,4fcd65b9-1184-407c-8d72-a96dc3e14c7c,,AMH2,a,Joseph Meehan,,,,,,Card,Card,6ae0872a-8cce-59bf-ae14-cd1076ab8b69,
1220,1221,Joseph Meehan,,paper,,borderless,,,Silverbluff Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,d7514fef-2d9d-5e77-9dcb-e38165cf8c08,,Silverbluff Bridge // Silverbluff Bridge,78,,,6ae0872a-8cce-59bf-ae14-cd1076ab8b69,,,,5aa699be-da30-4852-8b16-a23c7443d556,2c897048-458a-4cb1-966e-8482ae0d41db,4fcd65b9-1184-407c-8d72-a96dc3e14c7c,,AMH2,b,Joseph Meehan,,,,,,Card,Card,e9d7c15b-0122-57db-b10d-12eb01a33b60,
1221,1222,Joseph Meehan,,paper,,borderless,,,Silverbluff Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,0521d09c-7a42-5bb6-9ca1-93757b75ac65,,Silverbluff Bridge // Silverbluff Bridge,78s,,,5f6856d8-7024-5680-aee6-c1cc6f45cf0f,,stamped,,1b0d310a-4e6f-4dd6-87ea-203a787899ae,efac9a8c-cca8-4d86-99e3-114fbfd5e816,4fcd65b9-1184-407c-8d72-a96dc3e14c7c,,AMH2,a,Joseph Meehan,,,,,,Card,Card,392cc550-9e0a-5908-b1f6-0b539c33d43a,
1222,1223,Joseph Meehan,,paper,,borderless,,,Silverbluff Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,0bff7785-79c8-5034-bbec-8809d9f97a8e,,Silverbluff Bridge // Silverbluff Bridge,78s,,,392cc550-9e0a-5908-b1f6-0b539c33d43a,,stamped,,1b0d310a-4e6f-4dd6-87ea-203a787899ae,,4fcd65b9-1184-407c-8d72-a96dc3e14c7c,,AMH2,b,Joseph Meehan,,,,,,Card,Card,5f6856d8-7024-5680-aee6-c1cc6f45cf0f,
1223,1224,Lucas Graciano,,paper,,borderless,,,Slagwoods Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,1ed84987-a056-505e-b548-037ae1034b7e,,Slagwoods Bridge // Slagwoods Bridge,79,,,1e26a1ce-91a8-5125-bee5-33b4cd15f709,,,,ce1c7afa-6c89-48e2-bd87-69a31fa3c534,da276192-69d3-481e-8d06-7952d32baa67,4ef97bf1-9a93-4fec-8740-f87d4b6581d0,,AMH2,a,Lucas Graciano,,,,,,Card,Card,b9225e66-187d-5f0e-b21d-4e4508f8cea0,
1224,1225,Lucas Graciano,,paper,,borderless,,,Slagwoods Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,2454f9fc-48a7-5d10-996a-0f44e2f19939,,Slagwoods Bridge // Slagwoods Bridge,79,,,b9225e66-187d-5f0e-b21d-4e4508f8cea0,,,,ce1c7afa-6c89-48e2-bd87-69a31fa3c534,db350d9c-6cbb-4024-9e6e-f99a1e0fa54b,4ef97bf1-9a93-4fec-8740-f87d4b6581d0,,AMH2,b,Lucas Graciano,,,,,,Card,Card,1e26a1ce-91a8-5125-bee5-33b4cd15f709,
1225,1226,Lucas Graciano,,paper,,borderless,,,Slagwoods Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,423c9837-400c-507d-b819-9e8fd4f9136e,,Slagwoods Bridge // Slagwoods Bridge,79s,,,8c718e0f-fc7f-5205-896f-e5e91c0d449f,,stamped,,3d8703b6-cf00-4dfe-9507-a7fcdd8e8333,da276192-69d3-481e-8d06-7952d32baa67,4ef97bf1-9a93-4fec-8740-f87d4b6581d0,,AMH2,a,Lucas Graciano,,,,,,Card,Card,7742b904-7bb6-5dfc-bae9-f2885cca426a,
1226,1227,Lucas Graciano,,paper,,borderless,,,Slagwoods Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,2c2fc123-2bfb-5461-96e3-9910e86ad405,,Slagwoods Bridge // Slagwoods Bridge,79s,,,7742b904-7bb6-5dfc-bae9-f2885cca426a,,stamped,,3d8703b6-cf00-4dfe-9507-a7fcdd8e8333,,4ef97bf1-9a93-4fec-8740-f87d4b6581d0,,AMH2,b,Lucas Graciano,,,,,,Card,Card,8c718e0f-fc7f-5205-896f-e5e91c0d449f,
1227,1228,Randy Gallegos,,paper,,borderless,,,Tanglepool Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,ed5d0969-8442-50ed-b519-90c13026487a,,Tanglepool Bridge // Tanglepool Bridge,80,,,c5073776-8a9a-53cf-835d-7d1935c9226a,,,,fbece61d-8cee-4df8-b25e-3ecf9d3d0ac3,4ed1cd92-8818-4fe5-a778-61bb1498a66c,dabf7313-21a3-410e-8861-b22e2fb98376,,AMH2,a,Randy Gallegos,,,,,,Card,Card,3849ed4f-5980-5851-b0a6-449ff16c471e,
1228,1229,Randy Gallegos,,paper,,borderless,,,Tanglepool Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,10d87343-dcf2-5be8-b4dc-456f9dcdcf81,,Tanglepool Bridge // Tanglepool Bridge,80,,,3849ed4f-5980-5851-b0a6-449ff16c471e,,,,fbece61d-8cee-4df8-b25e-3ecf9d3d0ac3,bb6dc7cd-0165-4444-aa13-35cfa1e8af50,dabf7313-21a3-410e-8861-b22e2fb98376,,AMH2,b,Randy Gallegos,,,,,,Card,Card,c5073776-8a9a-53cf-835d-7d1935c9226a,
1229,1230,Randy Gallegos,,paper,,borderless,,,Tanglepool Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,25725f71-f328-5c4f-b70b-75c14ab22032,,Tanglepool Bridge // Tanglepool Bridge,80s,,,578a9df7-43b0-565b-a113-dd58b4aa3e19,,stamped,,af42880c-daef-442c-847b-8f121349ecc5,4ed1cd92-8818-4fe5-a778-61bb1498a66c,dabf7313-21a3-410e-8861-b22e2fb98376,,AMH2,a,Randy Gallegos,,,,,,Card,Card,0b9502b7-0309-5d30-926e-10177b2cfcf7,
1230,1231,Randy Gallegos,,paper,,borderless,,,Tanglepool Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,b8b27938-dd3f-55ed-832e-54d5fedbd9f9,,Tanglepool Bridge // Tanglepool Bridge,80s,,,0b9502b7-0309-5d30-926e-10177b2cfcf7,,stamped,,af42880c-daef-442c-847b-8f121349ecc5,,dabf7313-21a3-410e-8861-b22e2fb98376,,AMH2,b,Randy Gallegos,,,,,,Card,Card,578a9df7-43b0-565b-a113-dd58b4aa3e19,
1231,1232,Randy Gallegos,,paper,,borderless,,,Thornglint Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,081ce755-bff9-5473-b55c-82d607fe5a6e,,Thornglint Bridge // Thornglint Bridge,81,,,7e18ae76-e746-58f3-992d-d7ac74edfc16,,,,e962c075-0f1b-4969-aa71-fc9c48fda25d,32500acc-35d8-4607-ae7b-3e1570235517,8f72e00a-259f-47a8-afcc-9fcbb261291e,,AMH2,a,Randy Gallegos,,,,,,Card,Card,4fccde52-287a-5cde-ba07-69d868e8e7ea,
1232,1233,Randy Gallegos,,paper,,borderless,,,Thornglint Bridge,"nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,15c95108-f5e5-5cab-bf59-8db05b5fc470,,Thornglint Bridge // Thornglint Bridge,81,,,4fccde52-287a-5cde-ba07-69d868e8e7ea,,,,e962c075-0f1b-4969-aa71-fc9c48fda25d,1d6b636b-a6d7-4bbc-8e4b-576245489256,8f72e00a-259f-47a8-afcc-9fcbb261291e,,AMH2,b,Randy Gallegos,,,,,,Card,Card,7e18ae76-e746-58f3-992d-d7ac74edfc16,
1233,1234,Randy Gallegos,,paper,,borderless,,,Thornglint Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,b77273fc-d28f-5717-8d99-913a9c0954b8,,Thornglint Bridge // Thornglint Bridge,81s,,,62b11e0e-bea3-57c7-8063-a47fb5f2a3e6,,stamped,,87cc4d5c-2fc4-42d8-bc9c-5b49c523b26a,32500acc-35d8-4607-ae7b-3e1570235517,8f72e00a-259f-47a8-afcc-9fcbb261291e,,AMH2,a,Randy Gallegos,,,,,,Card,Card,888f8ac2-9666-5937-b0c8-e90a7220ae84,
1234,1235,Randy Gallegos,,paper,,borderless,,,Thornglint Bridge,"nonfoil,signed",,,2015,0,1,0,0,0,0,0,,English,art_series,,,,2aefdabb-79f5-5409-af27-3eac9fa4d79d,,Thornglint Bridge // Thornglint Bridge,81s,,,888f8ac2-9666-5937-b0c8-e90a7220ae84,,stamped,,87cc4d5c-2fc4-42d8-bc9c-5b49c523b26a,,8f72e00a-259f-47a8-afcc-9fcbb261291e,,AMH2,b,Randy Gallegos,,,,,,Card,Card,62b11e0e-bea3-57c7-8063-a47fb5f2a3e6,
1235,1236,Anna Steinbauer,,paper,,borderless,,,"Arlinn, the Pack's Hope","nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,13950951-dec1-59d2-ab95-1107bf14ee2d,,"Arlinn, the Pack's Hope // Arlinn, the Pack's Hope",1s,,,e12adae9-a0ca-5934-906b-6a9b9740cdb1,,stamped,,c2a8ed69-ef18-444b-9fa8-bf8fa6d19c49,abc41eb5-11c6-4d7e-a54a-cbbfc182e72a,67173848-fbfa-4c5b-b387-b0afad541dbf,,AMID,a,Anna Steinbauer,,,,,,Card,Card,cc732e3e-5665-5b22-9636-7c54428e0f8c,
1236,1237,Anna Steinbauer,,paper,,borderless,,,"Arlinn, the Pack's Hope","nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,d6fb0247-887d-599c-81e2-70bdf421425c,,"Arlinn, the Pack's Hope // Arlinn, the Pack's Hope",1s,,,cc732e3e-5665-5b22-9636-7c54428e0f8c,,stamped,,c2a8ed69-ef18-444b-9fa8-bf8fa6d19c49,8d1687e6-622c-4589-a611-740de20ddbe6,67173848-fbfa-4c5b-b387-b0afad541dbf,,AMID,b,Anna Steinbauer,,,,,,Card,Card,e12adae9-a0ca-5934-906b-6a9b9740cdb1,
1237,1238,Anna Steinbauer,,paper,,borderless,,,"Arlinn, the Moon's Fury","nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,18f5ffc4-3741-5339-978e-5186c72c56e5,,"Arlinn, the Moon's Fury // Arlinn, the Moon's Fury",2s,,,17df66ae-077f-5f85-827a-11cfa97e6755,,stamped,,781cb53f-c080-4300-9904-7f4b58bd1b17,e9b605f7-53ff-48bf-8ed7-4b9cf4ac4da9,7c46fdab-a098-423b-903b-f6b1d82001dc,,AMID,a,Anna Steinbauer,,,,,,Card,Card,92c1141a-a7af-55b2-a89f-42fcc48d2eee,
1238,1239,Anna Steinbauer,,paper,,borderless,,,"Arlinn, the Moon's Fury","nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,6250d99d-4511-50f9-847a-00ddee5e6498,,"Arlinn, the Moon's Fury // Arlinn, the Moon's Fury",2s,,,92c1141a-a7af-55b2-a89f-42fcc48d2eee,,stamped,,781cb53f-c080-4300-9904-7f4b58bd1b17,8d374760-2000-4585-aa25-f2583d6fa87a,7c46fdab-a098-423b-903b-f6b1d82001dc,,AMID,b,Anna Steinbauer,,,,,,Card,Card,17df66ae-077f-5f85-827a-11cfa97e6755,
1239,1240,Emma Rios,,paper,,borderless,,,"Arlinn, the Pack's Hope","nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,1856a99e-9e03-5955-83e9-ee588759993c,,"Arlinn, the Pack's Hope // Arlinn, the Pack's Hope",3s,,,6a53f609-2d34-5137-bb0a-868e8779a345,,stamped,,79ea4363-151e-47de-a838-12a121b2277f,0fe0a1ad-bb79-4223-b186-39d28e81dde1,67173848-fbfa-4c5b-b387-b0afad541dbf,,AMID,a,Emma Rios,,,,,,Card,Card,59383c81-b5b5-54de-851a-14777cd84bf5,
1240,1241,Emma Rios,,paper,,borderless,,,"Arlinn, the Pack's Hope","nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,99985575-a4eb-5c41-9e9b-40d621c24ca6,,"Arlinn, the Pack's Hope // Arlinn, the Pack's Hope",3s,,,59383c81-b5b5-54de-851a-14777cd84bf5,,stamped,,79ea4363-151e-47de-a838-12a121b2277f,97295162-7046-4864-b1e5-e24a973d63fd,67173848-fbfa-4c5b-b387-b0afad541dbf,,AMID,b,Emma Rios,,,,,,Card,Card,6a53f609-2d34-5137-bb0a-868e8779a345,
1241,1242,Emma Rios,,paper,,borderless,,,"Arlinn, the Moon's Fury","nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,24eeda44-efee-57fc-8219-4511255d96c7,,"Arlinn, the Moon's Fury // Arlinn, the Moon's Fury",4s,,,b45f3cd4-af84-5951-b5e2-09e1db124c97,,stamped,,9a287ad5-7340-401a-91f1-40a4632f7c9e,5d5d8e6b-7c25-4bd7-a766-0aec67c09bd6,7c46fdab-a098-423b-903b-f6b1d82001dc,,AMID,a,Emma Rios,,,,,,Card,Card,53be5817-f3ef-5eed-b7ce-ff53f23fbff2,
1242,1243,Emma Rios,,paper,,borderless,,,"Arlinn, the Moon's Fury","nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,f652f77c-1c93-5f4a-a40c-e159874854ce,,"Arlinn, the Moon's Fury // Arlinn, the Moon's Fury",4s,,,53be5817-f3ef-5eed-b7ce-ff53f23fbff2,,stamped,,9a287ad5-7340-401a-91f1-40a4632f7c9e,ba2b616b-bee0-4d4b-9892-c7d8fcdaec48,7c46fdab-a098-423b-903b-f6b1d82001dc,,AMID,b,Emma Rios,,,,,,Card,Card,b45f3cd4-af84-5951-b5e2-09e1db124c97,
1243,1244,,,paper,,borderless,,,"Tovolar, Dire Overlord","nonfoil,foil,signed",,,2015,1,1,0,0,0,0,0,,English,art_series,,,,44972375-a9bc-5378-bac9-9fadf7fce51c,,"Tovolar, Dire Overlord // Tovolar, Dire Overlord",5s,,,,,stamped,,f983b810-c800-4ae3-92f5-37f75d662038,,20f0f38c-66d7-4a99-8390-ae774658364f,,AMID,b,,,,,,,Card,Card,5d7af0f5-c0e7-5062-bc52-4a09624ef368,
